Something 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
480	0.000795296	0.000795296	0.00112472	13.8894	0	1
481	0.000787343	0.000787343	0.00111347	13.8905	0	1
482	0.000779469	0.000779469	0.00110234	13.8916	0	1
483	0.000771675	0.000771675	0.00109131	13.8927	0	1
484	0.000763958	0.000763958	0.0010804	13.8938	0	1
485	0.000756318	0.000756318	0.0010696	13.8948	0	1
486	0.000748755	0.000748755	0.0010589	13.8959	0	1
487	0.000741268	0.000741268	0.00104831	13.8969	0	1
488	0.000733855	0.000733855	0.00103783	13.898	0	1
489	0.000726516	0.000726516	0.00102745	13.899	0	1
490	0.000719251	0.000719251	0.00101717	13.9	0	1
491	0.000712059	0.000712059	0.001007	13.901	0	1
492	0.000704938	0.000704938	0.000996933	13.902	0	1
493	0.000697889	0.000697889	0.000986964	13.903	0	1
494	0.00069091	0.00069091	0.000977094	13.904	0	1
495	0.000684001	0.000684001	0.000967323	13.9049	0	1
496	0.000677161	0.000677161	0.00095765	13.9059	0	1
497	0.000670389	0.000670389	0.000948073	13.9069	0	1
498	0.000663685	0.000663685	0.000938593	13.9078	0	1
499	0.000657048	0.000657048	0.000929207	13.9087	0	1
500	0.000650478	0.000650478	0.000919915	13.9096	0	1
501	0.000643973	0.000643973	0.000910715	13.9106	0	1
502	0.000637533	0.000637533	0.000901608	13.9115	0	1
503	0.000631158	0.000631158	0.000892592	13.9123	0	1
504	0.000624846	0.000624846	0.000883666	13.9132	0	1
505	0.000618598	0.000618598	0.00087483	13.9141	0	1
506	0.000612412	0.000612412	0.000866081	13.915	0	1
507	0.000606288	0.000606288	0.00085742	13.9158	0	1
508	0.000600225	0.000600225	0.000848846	13.9167	0	1
509	0.000594223	0.000594223	0.000840358	13.9175	0	1
510	0.00058828	0.00058828	0.000831954	13.9184	0	1
511	0.000582398	0.000582398	0.000823635	13.9192	0	1
512	0.000576574	0.000576574	0.000815398	13.92	0	1
513	0.000570808	0.000570808	0.000807244	13.9208	0	1
514	0.0005651	0.0005651	0.000799172	13.9216	0	1
515	0.000559449	0.000559449	0.00079118	13.9224	0	1
516	0.000553854	0.000553854	0.000783268	13.9232	0	1
517	0.000548316	0.000548316	0.000775436	13.9239	0	1
518	0.000542833	0.000542833	0.000767681	13.9247	0	1
519	0.000537404	0.000537404	0.000760005	13.9255	0	1
520	0.00053203	0.00053203	0.000752404	13.9262	0	1
521	0.00052671	0.00052671	0.00074488	13.927	0	1
522	0.000521443	0.000521443	0.000737432	13.9277	0	1
523	0.000516228	0.000516228	0.000730057	13.9284	0	1
524	0.000511066	0.000511066	0.000722757	13.9292	0	1
525	0.000505956	0.000505956	0.000715529	13.9299	0	1
526	0.000500896	0.000500896	0.000708374	13.9306	0	1
527	0.000495887	0.000495887	0.00070129	13.9313	0	1
528	0.000490928	0.000490928	0.000694277	13.932	0	1
529	0.000486019	0.000486019	0.000687334	13.9327	0	1
530	0.000481159	0.000481159	0.000680461	13.9333	0	1
531	0.000476347	0.000476347	0.000673657	13.934	0	1
532	0.000471584	0.000471584	0.00066692	13.9347	0	1
533	0.000466868	0.000466868	0.000660251	13.9353	0	1
534	0.000462199	0.000462199	0.000653648	13.936	0	1
535	0.000457577	0.000457577	0.000647112	13.9367	0	1
536	0.000453001	0.000453001	0.000640641	13.9373	0	1
537	0.000448471	0.000448471	0.000634234	13.9379	0	1
538	0.000443987	0.000443987	0.000627892	13.9386	0	1
539	0.000439547	0.000439547	0.000621613	13.9392	0	1
540	0.000435151	0.000435151	0.000615397	13.9398	0	1
541	0.0004308	0.0004308	0.000609243	13.9404	0	1
542	0.000426492	0.000426492	0.00060315	13.941	0	1
543	0.000422227	0.000422227	0.000597119	13.9416	0	1
544	0.000418005	0.000418005	0.000591148	13.9422	0	1
545	0.000413825	0.000413825	0.000585236	13.9428	0	1
546	0.000409686	0.000409686	0.000579384	13.9434	0	1
547	0.000405589	0.000405589	0.00057359	13.9439	0	1
548	0.000401534	0.000401534	0.000567854	13.9445	0	1
549	0.000397518	0.000397518	0.000562176	13.9451	0	1
550	0.000393543	0.000393543	0.000556554	13.9456	0	1
551	0.000389608	0.000389608	0.000550988	13.9462	0	1
552	0.000385712	0.000385712	0.000545478	13.9467	0	1
553	0.000381854	0.000381854	0.000540024	13.9473	0	1
554	0.000378036	0.000378036	0.000534623	13.9478	0	1
555	0.000374256	0.000374256	0.000529277	13.9483	0	1
556	0.000370513	0.000370513	0.000523984	13.9488	0	1
557	0.000366808	0.000366808	0.000518745	13.9494	0	1
558	0.00036314	0.00036314	0.000513557	13.9499	0	1
559	0.000359508	0.000359508	0.000508422	13.9504	0	1
560	0.000355913	0.000355913	0.000503337	13.9509	0	1
561	0.000352354	0.000352354	0.000498304	13.9514	0	1
562	0.000348831	0.000348831	0.000493321	13.9519	0	1
563	0.000345342	0.000345342	0.000488388	13.9524	0	1
564	0.000341889	0.000341889	0.000483504	13.9528	0	1
565	0.00033847	0.00033847	0.000478669	13.9533	0	1
566	0.000335085	0.000335085	0.000473882	13.9538	0	1
567	0.000331734	0.000331734	0.000469143	13.9543	0	1
568	0.000328417	0.000328417	0.000464452	13.9547	0	1
569	0.000325133	0.000325133	0.000459807	13.9552	0	1
570	0.000321882	0.000321882	0.000455209	13.9556	0	1
571	0.000318663	0.000318663	0.000450657	13.9561	0	1
572	0.000315476	0.000315476	0.000446151	13.9565	0	1
573	0.000312321	0.000312321	0.000441689	13.957	0	1
574	0.000309198	0.000309198	0.000437272	13.9574	0	1
575	0.000306106	0.000306106	0.0004329	13.9579	0	1
576	0.000303045	0.000303045	0.000428571	13.9583	0	1
577	0.000300015	0.000300015	0.000424285	13.9587	0	1
578	0.000297015	0.000297015	0.000420042	13.9591	0	1
579	0.000294044	0.000294044	0.000415842	13.9595	0	1
580	0.000291104	0.000291104	0.000411683	13.96	0	1
581	0.000288193	0.000288193	0.000407566	13.9604	0	1
582	0.000285311	0.000285311	0.000403491	13.9608	0	1
583	0.000282458	0.000282458	0.000399456	13.9612	0	1
584	0.000279633	0.000279633	0.000395461	13.9616	0	1
585	0.000276837	0.000276837	0.000391507	13.962	0	1
586	0.000274069	0.000274069	0.000387591	13.9623	0	1
587	0.000271328	0.000271328	0.000383716	13.9627	0	1
588	0.000268615	0.000268615	0.000379878	13.9631	0	1
589	0.000265928	0.000265928	0.00037608	13.9635	0	1
590	0.000263269	0.000263269	0.000372319	13.9639	0	1
591	0.000260636	0.000260636	0.000368596	13.9642	0	1
592	0.00025803	0.00025803	0.00036491	13.9646	0	1
593	0.00025545	0.00025545	0.000361261	13.9649	0	1
594	0.000252895	0.000252895	0.000357648	13.9653	0	1
595	0.000250366	0.000250366	0.000354072	13.9657	0	1
596	0.000247863	0.000247863	0.000350531	13.966	0	1
597	0.000245384	0.000245384	0.000347025	13.9664	0	1
598	0.00024293	0.00024293	0.000343555	13.9667	0	1
599	0.000240501	0.000240501	0.00034012	13.967	0	1
600	0.000238096	0.000238096	0.000336718	13.9674	0	1
601	0.000235715	0.000235715	0.000333351	13.9677	0	1
602	0.000233358	0.000233358	0.000330018	13.968	0	1
603	0.000231024	0.000231024	0.000326718	13.9684	0	1
604	0.000228714	0.000228714	0.00032345	13.9687	0	1
605	0.000226427	0.000226427	0.000320216	13.969	0	1
606	0.000224163	0.000224163	0.000317014	13.9693	0	1
607	0.000221921	0.000221921	0.000313844	13.9696	0	1
608	0.000219702	0.000219702	0.000310705	13.97	0	1
609	0.000217505	0.000217505	0.000307598	13.9703	0	1
610	0.00021533	0.00021533	0.000304522	13.9706	0	1
611	0.000213176	0.000213176	0.000301477	13.9709	0	1
612	0.000211045	0.000211045	0.000298462	13.9712	0	1
613	0.000208934	0.000208934	0.000295478	13.9715	0	1
614	0.000206845	0.000206845	0.000292523	13.9718	0	1
615	0.000204776	0.000204776	0.000289598	13.972	0	1
616	0.000202729	0.000202729	0.000286702	13.9723	0	1
617	0.000200701	0.000200701	0.000283835	13.9726	0	1
618	0.000198694	0.000198694	0.000280996	13.9729	0	1
619	0.000196707	0.000196707	0.000278186	13.9732	0	1
620	0.00019474	0.00019474	0.000275404	13.9734	0	1
621	0.000192793	0.000192793	0.00027265	13.9737	0	1
622	0.000190865	0.000190865	0.000269924	13.974	0	1
623	0.000188956	0.000188956	0.000267225	13.9743	0	1
624	0.000187067	0.000187067	0.000264552	13.9745	0	1
625	0.000185196	0.000185196	0.000261907	13.9748	0	1
626	0.000183344	0.000183344	0.000259288	13.975	0	1
627	0.000181511	0.000181511	0.000256695	13.9753	0	1
628	0.000179696	0.000179696	0.000254128	13.9756	0	1
629	0.000177899	0.000177899	0.000251587	13.9758	0	1
630	0.00017612	0.00017612	0.000249071	13.9761	0	1
631	0.000174358	0.000174358	0.00024658	13.9763	0	1
632	0.000172615	0.000172615	0.000244114	13.9765	0	1
633	0.000170889	0.000170889	0.000241673	13.9768	0	1
634	0.00016918	0.00016918	0.000239256	13.977	0	1
635	0.000167488	0.000167488	0.000236864	13.9773	0	1
636	0.000165813	0.000165813	0.000234495	13.9775	0	1
637	0.000164155	0.000164155	0.00023215	13.9777	0	1
638	0.000162513	0.000162513	0.000229829	13.978	0	1
639	0.000160888	0.000160888	0.00022753	13.9782	0	1
640	0.000159279	0.000159279	0.000225255	13.9784	0	1
641	0.000157687	0.000157687	0.000223003	13.9786	0	1
642	0.00015611	0.00015611	0.000220773	13.9789	0	1
643	0.000154549	0.000154549	0.000218565	13.9791	0	1
644	0.000153003	0.000153003	0.000216379	13.9793	0	1
645	0.000151473	0.000151473	0.000214215	13.9795	0	1
646	0.000149958	0.000149958	0.000212073	13.9797	0	1
647	0.000148459	0.000148459	0.000209953	13.9799	0	1
648	0.000146974	0.000146974	0.000207853	13.9801	0	1
649	0.000145505	0.000145505	0.000205774	13.9803	0	1
650	0.000144049	0.000144049	0.000203717	13.9805	0	1
651	0.000142609	0.000142609	0.00020168	13.9807	0	1
652	0.000141183	0.000141183	0.000199663	13.9809	0	1
653	0.000139771	0.000139771	0.000197666	13.9811	0	1
654	0.000138373	0.000138373	0.000195689	13.9813	0	1
655	0.00013699	0.00013699	0.000193733	13.9815	0	1
656	0.00013562	0.00013562	0.000191795	13.9817	0	1
657	0.000134264	0.000134264	0.000189877	13.9819	0	1
658	0.000132921	0.000132921	0.000187979	13.9821	0	1
659	0.000131592	0.000131592	0.000186099	13.9823	0	1
660	0.000130276	0.000130276	0.000184238	13.9825	0	1
661	0.000128973	0.000128973	0.000182395	13.9827	0	1
662	0.000127683	0.000127683	0.000180571	13.9828	0	1
663	0.000126406	0.000126406	0.000178766	13.983	0	1
664	0.000125142	0.000125142	0.000176978	13.9832	0	1
665	0.000123891	0.000123891	0.000175208	13.9834	0	1
666	0.000122652	0.000122652	0.000173456	13.9835	0	1
667	0.000121426	0.000121426	0.000171722	13.9837	0	1
668	0.000120211	0.000120211	0.000170004	13.9839	0	1
669	0.000119009	0.000119009	0.000168304	13.9841	0	1
670	0.000117819	0.000117819	0.000166621	13.9842	0	1
671	0.000116641	0.000116641	0.000164955	13.9844	0	1
672	0.000115474	0.000115474	0.000163306	13.9845	0	1
673	0.00011432	0.00011432	0.000161673	13.9847	0	1
674	0.000113177	0.000113177	0.000160056	13.9849	0	1
675	0.000112045	0.000112045	0.000158455	13.985	0	1
676	0.000110924	0.000110924	0.000156871	13.9852	0	1
677	0.000109815	0.000109815	0.000155302	13.9853	0	1
678	0.000108717	0.000108717	0.000153749	13.9855	0	1
679	0.00010763	0.00010763	0.000152211	13.9856	0	1
680	0.000106553	0.000106553	0.000150689	13.9858	0	1
681	0.000105488	0.000105488	0.000149182	13.9859	0	1
682	0.000104433	0.000104433	0.000147691	13.9861	0	1
683	0.000103389	0.000103389	0.000146214	13.9862	0	1
684	0.000102355	0.000102355	0.000144752	13.9864	0	1
685	0.000101331	0.000101331	0.000143304	13.9865	0	1
686	0.000100318	0.000100318	0.000141871	13.9867	0	1
687	9.93148e-05	9.93148e-05	0.000140452	13.9868	0	1
688	9.83216e-05	9.83216e-05	0.000139048	13.9869	0	1
689	9.73384e-05	9.73384e-05	0.000137657	13.9871	0	1
690	9.6365e-05	9.6365e-05	0.000136281	13.9872	0	1
691	9.54014e-05	9.54014e-05	0.000134918	13.9874	0	1
692	9.44474e-05	9.44474e-05	0.000133569	13.9875	0	1
693	9.35029e-05	9.35029e-05	0.000132233	13.9876	0	1
694	9.25679e-05	9.25679e-05	0.000130911	13.9878	0	1
695	9.16422e-05	9.16422e-05	0.000129602	13.9879	0	1
696	9.07258e-05	9.07258e-05	0.000128306	13.988	0	1
697	8.98185e-05	8.98185e-05	0.000127023	13.9881	0	1
698	8.89203e-05	8.89203e-05	0.000125752	13.9883	0	1
699	8.80311e-05	8.80311e-05	0.000124495	13.9884	0	1
700	8.71508e-05	8.71508e-05	0.00012325	13.9885	0	1
701	8.62793e-05	8.62793e-05	0.000122017	13.9886	0	1
702	8.54165e-05	8.54165e-05	0.000120797	13.9888	0	1
703	8.45623e-05	8.45623e-05	0.000119589	13.9889	0	1
704	8.37167e-05	8.37167e-05	0.000118393	13.989	0	1
705	8.28796e-05	8.28796e-05	0.000117209	13.9891	0	1
706	8.20508e-05	8.20508e-05	0.000116037	13.9892	0	1
707	8.12302e-05	8.12302e-05	0.000114877	13.9893	0	1
708	8.04179e-05	8.04179e-05	0.000113728	13.9895	0	1
709	7.96138e-05	7.96138e-05	0.000112591	13.9896	0	1
710	7.88176e-05	7.88176e-05	0.000111465	13.9897	0	1
711	7.80295e-05	7.80295e-05	0.00011035	13.9898	0	1
712	7.72492e-05	7.72492e-05	0.000109247	13.9899	0	1
713	7.64767e-05	7.64767e-05	0.000108154	13.99	0	1
714	7.57119e-05	7.57119e-05	0.000107073	13.9901	0	1
715	7.49548e-05	7.49548e-05	0.000106002	13.9902	0	1
716	7.42052e-05	7.42052e-05	0.000104942	13.9903	0	1
717	7.34632e-05	7.34632e-05	0.000103893	13.9904	0	1
718	7.27285e-05	7.27285e-05	0.000102854	13.9905	0	1
719	7.20013e-05	7.20013e-05	0.000101825	13.9906	0	1
720	7.12812e-05	7.12812e-05	0.000100807	13.9907	0	1
721	7.05684e-05	7.05684e-05	9.97988e-05	13.9908	0	1
722	6.98628e-05	6.98628e-05	9.88009e-05	13.9909	0	1
723	6.91641e-05	6.91641e-05	9.78128e-05	13.991	0	1
724	6.84725e-05	6.84725e-05	9.68347e-05	13.9911	0	1
725	6.77878e-05	6.77878e-05	9.58664e-05	13.9912	0	1
726	6.71099e-05	6.71099e-05	9.49077e-05	13.9913	0	1
727	6.64388e-05	6.64388e-05	9.39586e-05	13.9914	0	1
728	6.57744e-05	6.57744e-05	9.3019e-05	13.9915	0	1
729	6.51167e-05	6.51167e-05	9.20889e-05	13.9916	0	1
730	6.44655e-05	6.44655e-05	9.1168e-05	13.9917	0	1
731	6.38208e-05	6.38208e-05	9.02563e-05	13.9918	0	1
732	6.31826e-05	6.31826e-05	8.93537e-05	13.9919	0	1
733	6.25508e-05	6.25508e-05	8.84602e-05	13.992	0	1
734	6.19253e-05	6.19253e-05	8.75756e-05	13.992	0	1
735	6.1306e-05	6.1306e-05	8.66998e-05	13.9921	0	1
736	6.0693e-05	6.0693e-05	8.58328e-05	13.9922	0	1
737	6.0086e-05	6.0086e-05	8.49745e-05	13.9923	0	1
738	5.94852e-05	5.94852e-05	8.41248e-05	13.9924	0	1
739	5.88903e-05	5.88903e-05	8.32835e-05	13.9925	0	1
740	5.83014e-05	5.83014e-05	8.24507e-05	13.9926	0	1
741	5.77184e-05	5.77184e-05	8.16262e-05	13.9926	0	1
742	5.71412e-05	5.71412e-05	8.08099e-05	13.9927	0	1
743	5.65698e-05	5.65698e-05	8.00018e-05	13.9928	0	1
744	5.60041e-05	5.60041e-05	7.92018e-05	13.9929	0	1
745	5.54441e-05	5.54441e-05	7.84098e-05	13.993	0	1
746	5.48896e-05	5.48896e-05	7.76257e-05	13.993	0	1
747	5.43407e-05	5.43407e-05	7.68494e-05	13.9931	0	1
748	5.37973e-05	5.37973e-05	7.60809e-05	13.9932	0	1
749	5.32594e-05	5.32594e-05	7.53201e-05	13.9933	0	1
750	5.27268e-05	5.27268e-05	7.45669e-05	13.9933	0	1
751	5.21995e-05	5.21995e-05	7.38212e-05	13.9934	0	1
752	5.16775e-05	5.16775e-05	7.3083e-05	13.9935	0	1
753	5.11607e-05	5.11607e-05	7.23522e-05	13.9936	0	1
754	5.06491e-05	5.06491e-05	7.16287e-05	13.9936	0	1
755	5.01426e-05	5.01426e-05	7.09124e-05	13.9937	0	1
756	4.96412e-05	4.96412e-05	7.02033e-05	13.9938	0	1
757	4.91448e-05	4.91448e-05	6.95012e-05	13.9938	0	1
758	4.86533e-05	4.86533e-05	6.88062e-05	13.9939	0	1
759	4.81668e-05	4.81668e-05	6.81182e-05	13.994	0	1
760	4.76851e-05	4.76851e-05	6.7437e-05	13.994	0	1
761	4.72083e-05	4.72083e-05	6.67626e-05	13.9941	0	1
762	4.67362e-05	4.67362e-05	6.6095e-05	13.9942	0	1
763	4.62688e-05	4.62688e-05	6.5434e-05	13.9942	0	1
764	4.58062e-05	4.58062e-05	6.47797e-05	13.9943	0	1
765	4.53481e-05	4.53481e-05	6.41319e-05	13.9944	0	1
766	4.48946e-05	4.48946e-05	6.34906e-05	13.9944	0	1
767	4.44457e-05	4.44457e-05	6.28557e-05	13.9945	0	1
768	4.40012e-05	4.40012e-05	6.22271e-05	13.9946	0	1
769	4.35612e-05	4.35612e-05	6.16048e-05	13.9946	0	1
770	4.31256e-05	4.31256e-05	6.09888e-05	13.9947	0	1
771	4.26943e-05	4.26943e-05	6.03789e-05	13.9947	0	1
772	4.22674e-05	4.22674e-05	5.97751e-05	13.9948	0	1
773	4.18447e-05	4.18447e-05	5.91774e-05	13.9949	0	1
774	4.14263e-05	4.14263e-05	5.85856e-05	13.9949	0	1
775	4.1012e-05	4.1012e-05	5.79997e-05	13.995	0	1
776	4.06019e-05	4.06019e-05	5.74197e-05	13.995	0	1
777	4.01959e-05	4.01959e-05	5.68455e-05	13.9951	0	1
778	3.97939e-05	3.97939e-05	5.62771e-05	13.9951	0	1
779	3.9396e-05	3.9396e-05	5.57143e-05	13.9952	0	1
780	3.9002e-05	3.9002e-05	5.51572e-05	13.9953	0	1
781	3.8612e-05	3.8612e-05	5.46056e-05	13.9953	0	1
782	3.82259e-05	3.82259e-05	5.40595e-05	13.9954	0	1
783	3.78436e-05	3.78436e-05	5.35189e-05	13.9954	0	1
784	3.74652e-05	3.74652e-05	5.29838e-05	13.9955	0	1
785	3.70905e-05	3.70905e-05	5.24539e-05	13.9955	0	1
786	3.67196e-05	3.67196e-05	5.19294e-05	13.9956	0	1
787	3.63524e-05	3.63524e-05	5.14101e-05	13.9956	0	1
788	3.59889e-05	3.59889e-05	5.0896e-05	13.9957	0	1
789	3.5629e-05	3.5629e-05	5.0387e-05	13.9957	0	1
790	3.52727e-05	3.52727e-05	4.98832e-05	13.9958	0	1
791	3.492e-05	3.492e-05	4.93843e-05	13.9958	0	1
792	3.45708e-05	3.45708e-05	4.88905e-05	13.9959	0	1
793	3.42251e-05	3.42251e-05	4.84016e-05	13.9959	0	1
794	3.38828e-05	3.38828e-05	4.79176e-05	13.996	0	1
795	3.3544e-05	3.3544e-05	4.74384e-05	13.996	0	1
796	3.32086e-05	3.32086e-05	4.6964e-05	13.9961	0	1
797	3.28765e-05	3.28765e-05	4.64944e-05	13.9961	0	1
798	3.25477e-05	3.25477e-05	4.60294e-05	13.9962	0	1
799	3.22222e-05	3.22222e-05	4.55691e-05	13.9962	0	1
800	3.19e-05	3.19e-05	4.51134e-05	13.9962	0	1
801	3.1581e-05	3.1581e-05	4.46623e-05	13.9963	0	1
802	3.12652e-05	3.12652e-05	4.42157e-05	13.9963	0	1
803	3.09526e-05	3.09526e-05	4.37735e-05	13.9964	0	1
804	3.0643e-05	3.0643e-05	4.33358e-05	13.9964	0	1
805	3.03366e-05	3.03366e-05	4.29024e-05	13.9965	0	1
806	3.00332e-05	3.00332e-05	4.24734e-05	13.9965	0	1
807	2.97329e-05	2.97329e-05	4.20487e-05	13.9966	0	1
808	2.94356e-05	2.94356e-05	4.16282e-05	13.9966	0	1
809	2.91412e-05	2.91412e-05	4.12119e-05	13.9966	0	1
810	2.88498e-05	2.88498e-05	4.07998e-05	13.9967	0	1
811	2.85613e-05	2.85613e-05	4.03918e-05	13.9967	0	1
812	2.82757e-05	2.82757e-05	3.99879e-05	13.9968	0	1
813	2.79929e-05	2.79929e-05	3.9588e-05	13.9968	0	1
814	2.7713e-05	2.7713e-05	3.91921e-05	13.9968	0	1
815	2.74359e-05	2.74359e-05	3.88002e-05	13.9969	0	1
816	2.71615e-05	2.71615e-05	3.84122e-05	13.9969	0	1
817	2.68899e-05	2.68899e-05	3.80281e-05	13.9969	0	1
818	2.6621e-05	2.6621e-05	3.76478e-05	13.997	0	1
819	2.63548e-05	2.63548e-05	3.72713e-05	13.997	0	1
820	2.60912e-05	2.60912e-05	3.68986e-05	13.9971	0	1
821	2.58303e-05	2.58303e-05	3.65296e-05	13.9971	0	1
822	2.5572e-05	2.5572e-05	3.61643e-05	13.9971	0	1
823	2.53163e-05	2.53163e-05	3.58027e-05	13.9972	0	1
824	2.50631e-05	2.50631e-05	3.54446e-05	13.9972	0	1
825	2.48125e-05	2.48125e-05	3.50902e-05	13.9972	0	1
826	2.45644e-05	2.45644e-05	3.47393e-05	13.9973	0	1
827	2.43187e-05	2.43187e-05	3.43919e-05	13.9973	0	1
828	2.40756e-05	2.40756e-05	3.4048e-05	13.9973	0	1
829	2.38348e-05	2.38348e-05	3.37075e-05	13.9974	0	1
830	2.35965e-05	2.35965e-05	3.33704e-05	13.9974	0	1
831	2.33605e-05	2.33605e-05	3.30367e-05	13.9974	0	1
832	2.31269e-05	2.31269e-05	3.27064e-05	13.9975	0	1
833	2.28956e-05	2.28956e-05	3.23793e-05	13.9975	0	1
834	2.26667e-05	2.26667e-05	3.20555e-05	13.9975	0	1
835	2.244e-05	2.244e-05	3.17349e-05	13.9976	0	1
836	2.22156e-05	2.22156e-05	3.14176e-05	13.9976	0	1
837	2.19934e-05	2.19934e-05	3.11034e-05	13.9976	0	1
838	2.17735e-05	2.17735e-05	3.07924e-05	13.9977	0	1
839	2.15558e-05	2.15558e-05	3.04845e-05	13.9977	0	1
840	2.13402e-05	2.13402e-05	3.01796e-05	13.9977	0	1
841	2.11268e-05	2.11268e-05	2.98778e-05	13.9978	0	1
842	2.09155e-05	2.09155e-05	2.9579e-05	13.9978	0	1
843	2.07064e-05	2.07064e-05	2.92832e-05	13.9978	0	1
844	2.04993e-05	2.04993e-05	2.89904e-05	13.9978	0	1
845	2.02943e-05	2.02943e-05	2.87005e-05	13.9979	0	1
846	2.00914e-05	2.00914e-05	2.84135e-05	13.9979	0	1
847	1.98905e-05	1.98905e-05	2.81294e-05	13.9979	0	1
848	1.96916e-05	1.96916e-05	2.78481e-05	13.998	0	1
849	1.94946e-05	1.94946e-05	2.75696e-05	13.998	0	1
850	1.92997e-05	1.92997e-05	2.72939e-05	13.998	0	1
851	1.91067e-05	1.91067e-05	2.7021e-05	13.998	0	1
852	1.89156e-05	1.89156e-05	2.67508e-05	13.9981	0	1
853	1.87265e-05	1.87265e-05	2.64832e-05	13.9981	0	1
854	1.85392e-05	1.85392e-05	2.62184e-05	13.9981	0	1
855	1.83538e-05	1.83538e-05	2.59562e-05	13.9981	0	1
856	1.81703e-05	1.81703e-05	2.56967e-05	13.9982	0	1
857	1.79886e-05	1.79886e-05	2.54397e-05	13.9982	0	1
858	1.78087e-05	1.78087e-05	2.51853e-05	13.9982	0	1
859	1.76306e-05	1.76306e-05	2.49334e-05	13.9982	0	1
860	1.74543e-05	1.74543e-05	2.46841e-05	13.9983	0	1
861	1.72798e-05	1.72798e-05	2.44373e-05	13.9983	0	1
862	1.7107e-05	1.7107e-05	2.41929e-05	13.9983	0	1
863	1.69359e-05	1.69359e-05	2.3951e-05	13.9983	0	1
864	1.67665e-05	1.67665e-05	2.37115e-05	13.9984	0	1
865	1.65989e-05	1.65989e-05	2.34743e-05	13.9984	0	1
866	1.64329e-05	1.64329e-05	2.32396e-05	13.9984	0	1
867	1.62686e-05	1.62686e-05	2.30072e-05	13.9984	0	1
868	1.61059e-05	1.61059e-05	2.27771e-05	13.9985	0	1
869	1.59448e-05	1.59448e-05	2.25494e-05	13.9985	0	1
870	1.57854e-05	1.57854e-05	2.23239e-05	13.9985	0	1
871	1.56275e-05	1.56275e-05	2.21006e-05	13.9985	0	1
872	1.54712e-05	1.54712e-05	2.18796e-05	13.9985	0	1
873	1.53165e-05	1.53165e-05	2.16608e-05	13.9986	0	1
874	1.51634e-05	1.51634e-05	2.14442e-05	13.9986	0	1
875	1.50117e-05	1.50117e-05	2.12298e-05	13.9986	0	1
876	1.48616e-05	1.48616e-05	2.10175e-05	13.9986	0	1
877	1.4713e-05	1.4713e-05	2.08073e-05	13.9987	0	1
878	1.45659e-05	1.45659e-05	2.05992e-05	13.9987	0	1
879	1.44202e-05	1.44202e-05	2.03932e-05	13.9987	0	1
880	1.4276e-05	1.4276e-05	2.01893e-05	13.9987	0	1
881	1.41332e-05	1.41332e-05	1.99874e-05	13.9987	0	1
882	1.39919e-05	1.39919e-05	1.97875e-05	13.9988	0	1
883	1.3852e-05	1.3852e-05	1.95897e-05	13.9988	0	1
884	1.37135e-05	1.37135e-05	1.93938e-05	13.9988	0	1
885	1.35763e-05	1.35763e-05	1.91998e-05	13.9988	0	1
886	1.34406e-05	1.34406e-05	1.90078e-05	13.9988	0	1
887	1.33062e-05	1.33062e-05	1.88178e-05	13.9989	0	1
888	1.31731e-05	1.31731e-05	1.86296e-05	13.9989	0	1
889	1.30414e-05	1.30414e-05	1.84433e-05	13.9989	0	1
890	1.2911e-05	1.2911e-05	1.82588e-05	13.9989	0	1
891	1.27818e-05	1.27818e-05	1.80763e-05	13.9989	0	1
892	1.2654e-05	1.2654e-05	1.78955e-05	13.9989	0	1
893	1.25275e-05	1.25275e-05	1.77165e-05	13.999	0	1
894	1.24022e-05	1.24022e-05	1.75394e-05	13.999	0	1
895	1.22782e-05	1.22782e-05	1.7364e-05	13.999	0	1
896	1.21554e-05	1.21554e-05	1.71903e-05	13.999	0	1
897	1.20339e-05	1.20339e-05	1.70184e-05	13.999	0	1
898	1.19135e-05	1.19135e-05	1.68483e-05	13.999	0	1
899	1.17944e-05	1.17944e-05	1.66798e-05	13.9991	0	1
900	1.16764e-05	1.16764e-05	1.6513e-05	13.9991	0	1
901	1.15597e-05	1.15597e-05	1.63478e-05	13.9991	0	1
902	1.14441e-05	1.14441e-05	1.61844e-05	13.9991	0	1
903	1.13296e-05	1.13296e-05	1.60225e-05	13.9991	0	1
904	1.12163e-05	1.12163e-05	1.58623e-05	13.9991	0	1
905	1.11042e-05	1.11042e-05	1.57037e-05	13.9992	0	1
906	1.09931e-05	1.09931e-05	1.55466e-05	13.9992	0	1
907	1.08832e-05	1.08832e-05	1.53912e-05	13.9992	0	1
908	1.07744e-05	1.07744e-05	1.52373e-05	13.9992	0	1
909	1.06666e-05	1.06666e-05	1.50849e-05	13.9992	0	1
910	1.056e-05	1.056e-05	1.4934e-05	13.9992	0	1
911	1.04544e-05	1.04544e-05	1.47847e-05	13.9993	0	1
912	1.03498e-05	1.03498e-05	1.46369e-05	13.9993	0	1
913	1.02463e-05	1.02463e-05	1.44905e-05	13.9993	0	1
914	1.01439e-05	1.01439e-05	1.43456e-05	13.9993	0	1
915	1.00424e-05	1.00424e-05	1.42021e-05	13.9993	0	1
916	9.94199e-06	9.94199e-06	1.40601e-05	13.9993	0	1
917	9.84257e-06	9.84257e-06	1.39195e-05	13.9993	0	1
